customer_id,contract_type_id,payment_type_id,internet_service_type_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,monthly_charges,total_charges,churn,internet_service_type,payment_type,contract_type,contract_type_id,paperless_billing,payment_type_id,monthly_charges,total_charges,signup_date,phone_service,multiple_lines,internet_service_type_id,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,churn_month
5989-PGKJB,1,1,2,Female,0,No,No,16,Yes,No,No,Yes,No,No,No,Yes,Yes,86.25,1340.1,No,"Fiber optic","Electronic check",Month-to-month,1,Yes,1,86.25,1340.1,"2020-09-21 18:07:34",Yes,No,2,No,Yes,No,No,No,Yes,NULL
6143-JQKEA,1,4,1,Male,0,No,No,10,Yes,No,No,No,No,No,No,No,Yes,45.8,436.2,No,DSL,"Credit card (automatic)",Month-to-month,1,Yes,4,45.8,436.2,"2021-03-21 18:07:34",Yes,No,1,No,No,No,No,No,No,NULL
6259-WJQLC,1,4,2,Male,1,No,No,32,Yes,Yes,No,No,Yes,No,No,No,Yes,81.1,2619.25,No,"Fiber optic","Credit card (automatic)",Month-to-month,1,Yes,4,81.1,2619.25,"2019-05-21 18:07:34",Yes,Yes,2,No,No,Yes,No,No,No,NULL
7299-GNVPL,1,2,2,Female,0,Yes,Yes,23,Yes,No,Yes,Yes,No,Yes,No,No,No,84.4,1936.85,No,"Fiber optic","Mailed check",Month-to-month,1,No,2,84.4,1936.85,"2020-02-21 18:07:34",Yes,No,2,Yes,Yes,No,Yes,No,No,NULL
7365-BVCJH,1,1,1,Male,0,No,No,1,No,"No phone service",No,No,No,No,No,No,Yes,24.4,24.4,No,DSL,"Electronic check",Month-to-month,1,Yes,1,24.4,24.4,"2021-12-21 18:07:34",No,"No phone service",1,No,No,No,No,No,No,NULL
7526-IVLYU,1,2,3,Male,0,No,No,3,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Yes,19.65,68.35,No,None,"Mailed check",Month-to-month,1,Yes,2,19.65,68.35,"2021-10-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
7786-WBJYI,1,3,2,Female,0,No,No,4,Yes,Yes,No,Yes,No,No,No,No,No,77.95,305.55,Yes,"Fiber optic","Bank transfer (automatic)",Month-to-month,1,No,3,77.95,305.55,"2021-09-21 18:07:34",Yes,Yes,2,No,Yes,No,No,No,No,2022-01-31
8020-BWHYL,1,4,2,Female,1,No,No,15,Yes,No,No,Yes,No,No,No,No,Yes,75.3,1147.45,Yes,"Fiber optic","Credit card (automatic)",Month-to-month,1,Yes,4,75.3,1147.45,"2020-10-21 18:07:34",Yes,No,2,No,Yes,No,No,No,No,2022-01-31
8374-XGEJJ,1,1,2,Male,1,Yes,No,43,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,101,4388.4,Yes,"Fiber optic","Electronic check",Month-to-month,1,Yes,1,101,4388.4,"2018-06-21 18:07:34",Yes,Yes,2,No,Yes,No,No,Yes,Yes,2022-01-31
8430-TWCBX,2,4,3,Female,0,Yes,No,49,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,20.7,1032.05,No,None,"Credit card (automatic)","One year",2,No,4,20.7,1032.05,"2017-12-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
8456-QDAVC,1,3,2,Male,0,No,No,19,Yes,No,No,No,No,No,Yes,No,Yes,78.7,1495.1,No,"Fiber optic","Bank transfer (automatic)",Month-to-month,1,Yes,3,78.7,1495.1,"2020-06-21 18:07:34",Yes,No,2,No,No,No,No,Yes,No,NULL
8486-AYEQH,1,1,2,Female,0,No,No,31,Yes,Yes,No,No,No,No,No,No,Yes,76.05,2227.8,No,"Fiber optic","Electronic check",Month-to-month,1,Yes,1,76.05,2227.8,"2019-06-21 18:07:34",Yes,Yes,2,No,No,No,No,No,No,NULL
8628-MFKAX,3,4,2,Female,1,Yes,No,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,116.75,8277.05,No,"Fiber optic","Credit card (automatic)","Two year",3,Yes,4,116.75,8277.05,"2016-01-21 18:07:34",Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,Yes,NULL
8735-NBLWT,1,2,3,Male,0,No,Yes,9,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,20.4,184.1,No,None,"Mailed check",Month-to-month,1,No,2,20.4,184.1,"2021-04-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
8752-GHJFU,2,1,2,Male,1,Yes,No,71,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,92,6585.2,No,"Fiber optic","Electronic check","One year",2,Yes,1,92,6585.2,"2016-02-21 18:07:34",Yes,Yes,2,Yes,Yes,Yes,Yes,No,No,NULL
9283-LZQOH,1,4,2,Male,0,Yes,Yes,13,Yes,Yes,No,No,No,No,No,No,Yes,74.4,896.75,Yes,"Fiber optic","Credit card (automatic)",Month-to-month,1,Yes,4,74.4,896.75,"2020-12-21 18:07:34",Yes,Yes,2,No,No,No,No,No,No,2022-01-31
9351-LZYGF,1,4,1,Female,0,Yes,No,42,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,66.4,2727.8,No,DSL,"Credit card (automatic)",Month-to-month,1,Yes,4,66.4,2727.8,"2018-07-21 18:07:34",Yes,Yes,1,Yes,Yes,No,Yes,No,No,NULL
9522-ZSINC,2,1,3,Male,0,No,No,13,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Yes,19.95,253.8,No,None,"Electronic check","One year",2,Yes,1,19.95,253.8,"2020-12-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
9720-JJJOR,2,3,1,Male,0,Yes,Yes,41,Yes,No,Yes,Yes,Yes,No,No,No,Yes,60.3,2511.3,No,DSL,"Bank transfer (automatic)","One year",2,Yes,3,60.3,2511.3,"2018-08-21 18:07:34",Yes,No,1,Yes,Yes,Yes,No,No,No,NULL
9800-ONTFE,1,3,2,Female,0,Yes,Yes,22,Yes,Yes,No,No,No,No,No,No,Yes,75.8,1615.1,No,"Fiber optic","Bank transfer (automatic)",Month-to-month,1,Yes,3,75.8,1615.1,"2020-03-21 18:07:34",Yes,Yes,2,No,No,No,No,No,No,NULL
9958-MEKUC,3,4,2,Male,0,Yes,Yes,72,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,103.95,7517.7,No,"Fiber optic","Credit card (automatic)","Two year",3,No,4,103.95,7517.7,"2016-01-21 18:07:34",Yes,Yes,2,Yes,Yes,Yes,Yes,No,Yes,NULL
0975-UYDTX,2,4,1,Female,0,Yes,No,26,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,90.1,2312.55,No,DSL,"Credit card (automatic)","One year",2,Yes,4,90.1,2312.55,"2019-11-21 18:07:34",Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes,NULL
1025-FALIX,1,4,2,Female,0,No,No,26,Yes,No,No,No,No,No,No,No,Yes,69.05,1815.65,No,"Fiber optic","Credit card (automatic)",Month-to-month,1,Yes,4,69.05,1815.65,"2019-11-21 18:07:34",Yes,No,2,No,No,No,No,No,No,NULL
1139-WUOAH,3,4,1,Male,0,No,No,57,No,"No phone service",No,No,Yes,Yes,Yes,Yes,No,53.35,3090.05,No,DSL,"Credit card (automatic)","Two year",3,No,4,53.35,3090.05,"2017-04-21 18:07:34",No,"No phone service",1,No,No,Yes,Yes,Yes,Yes,NULL
1143-NMNQJ,1,1,2,Female,0,No,No,2,Yes,Yes,No,No,No,No,No,Yes,Yes,85.7,169.8,Yes,"Fiber optic","Electronic check",Month-to-month,1,Yes,1,85.7,169.8,"2021-11-21 18:07:34",Yes,Yes,2,No,No,No,No,No,Yes,2022-01-31
1814-DKOLC,1,2,3,Female,0,No,No,5,Yes,Yes,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,25.45,134.75,No,None,"Mailed check",Month-to-month,1,No,2,25.45,134.75,"2021-08-21 18:07:34",Yes,Yes,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
2004-OCQXK,1,1,2,Female,0,No,No,1,Yes,No,No,No,No,No,No,Yes,Yes,81.95,81.95,Yes,"Fiber optic","Electronic check",Month-to-month,1,Yes,1,81.95,81.95,"2021-12-21 18:07:34",Yes,No,2,No,No,No,No,No,Yes,2022-01-31
2229-DPMBI,3,2,3,Female,0,Yes,Yes,8,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,19.5,162.15,No,None,"Mailed check","Two year",3,No,2,19.5,162.15,"2021-05-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
2267-FPIMA,1,4,2,Male,0,Yes,No,50,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,94.4,4914.9,No,"Fiber optic","Credit card (automatic)",Month-to-month,1,Yes,4,94.4,4914.9,"2017-11-21 18:07:34",Yes,Yes,2,Yes,Yes,No,No,No,Yes,NULL
2669-QVCRG,1,4,2,Female,0,No,No,41,Yes,Yes,Yes,No,No,No,No,No,Yes,81.3,3190.65,No,"Fiber optic","Credit card (automatic)",Month-to-month,1,Yes,4,81.3,3190.65,"2018-08-21 18:07:34",Yes,Yes,2,Yes,No,No,No,No,No,NULL
2674-MLXMN,1,4,2,Female,1,No,No,71,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,99.65,6951.15,No,"Fiber optic","Credit card (automatic)",Month-to-month,1,Yes,4,99.65,6951.15,"2016-02-21 18:07:34",Yes,Yes,2,No,Yes,No,No,Yes,Yes,NULL
2799-ARNLO,1,1,2,Female,1,Yes,No,5,Yes,No,No,No,No,No,No,No,Yes,69.35,341.6,No,"Fiber optic","Electronic check",Month-to-month,1,Yes,1,69.35,341.6,"2021-08-21 18:07:34",Yes,No,2,No,No,No,No,No,No,NULL
2988-GBIVW,1,1,2,Female,1,Yes,No,70,Yes,Yes,Yes,No,No,No,No,Yes,Yes,90.85,6470.1,No,"Fiber optic","Electronic check",Month-to-month,1,Yes,1,90.85,6470.1,"2016-03-21 18:07:34",Yes,Yes,2,Yes,No,No,No,No,Yes,NULL
3129-AAQOU,3,2,3,Female,0,Yes,Yes,19,Yes,Yes,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,25.6,485.9,No,None,"Mailed check","Two year",3,No,2,25.6,485.9,"2020-06-21 18:07:34",Yes,Yes,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
3132-TVFDZ,1,1,1,Male,1,Yes,No,57,No,"No phone service",No,No,No,No,Yes,Yes,Yes,44.85,2572.95,Yes,DSL,"Electronic check",Month-to-month,1,Yes,1,44.85,2572.95,"2017-04-21 18:07:34",No,"No phone service",1,No,No,No,No,Yes,Yes,2022-01-31
3419-SNJJD,1,3,2,Female,1,Yes,No,65,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,105.25,6786.4,Yes,"Fiber optic","Bank transfer (automatic)",Month-to-month,1,No,3,105.25,6786.4,"2016-08-21 18:07:34",Yes,Yes,2,Yes,No,Yes,No,Yes,Yes,2022-01-31
3507-GASNP,3,2,3,Male,0,No,Yes,60,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,19.95,1189.9,No,None,"Mailed check","Two year",3,No,2,19.95,1189.9,"2017-01-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
3717-LNXKW,1,3,2,Male,0,Yes,No,38,Yes,Yes,Yes,No,No,No,Yes,No,No,91.7,3479.05,No,"Fiber optic","Bank transfer (automatic)",Month-to-month,1,No,3,91.7,3479.05,"2018-11-21 18:07:34",Yes,Yes,2,Yes,No,No,No,Yes,No,NULL
3999-WRNGR,1,1,1,Female,0,Yes,Yes,60,No,"No phone service",No,Yes,No,No,Yes,Yes,Yes,49.75,3069.45,No,DSL,"Electronic check",Month-to-month,1,Yes,1,49.75,3069.45,"2017-01-21 18:07:34",No,"No phone service",1,No,Yes,No,No,Yes,Yes,NULL
4366-CTOUZ,3,2,2,Female,0,No,No,50,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,100.2,5038.45,No,"Fiber optic","Mailed check","Two year",3,Yes,2,100.2,5038.45,"2017-11-21 18:07:34",Yes,No,2,No,Yes,No,Yes,Yes,Yes,NULL
4472-LVYGI,3,3,1,Female,0,Yes,Yes,0,No,"No phone service",Yes,No,Yes,Yes,Yes,No,Yes,52.55," ",No,DSL,"Bank transfer (automatic)","Two year",3,Yes,3,52.55," ","2022-01-21 18:07:34",No,"No phone service",1,Yes,No,Yes,Yes,Yes,No,NULL
4525-VZCZG,2,1,2,Male,0,No,Yes,54,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,105.85,5826.65,No,"Fiber optic","Electronic check","One year",2,Yes,1,105.85,5826.65,"2017-07-21 18:07:34",Yes,No,2,Yes,Yes,No,Yes,Yes,Yes,NULL
4629-NRXKX,1,1,2,Female,0,Yes,Yes,2,Yes,No,No,No,No,No,No,No,No,70.4,147.15,Yes,"Fiber optic","Electronic check",Month-to-month,1,No,1,70.4,147.15,"2021-11-21 18:07:34",Yes,No,2,No,No,No,No,No,No,2022-01-31
4648-YPBTM,3,3,1,Male,0,No,No,53,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,73.9,3958.25,No,DSL,"Bank transfer (automatic)","Two year",3,Yes,3,73.9,3958.25,"2017-08-21 18:07:34",Yes,Yes,1,No,Yes,Yes,Yes,No,Yes,NULL
4702-HDRKD,2,3,1,Male,0,No,No,67,No,"No phone service",Yes,No,Yes,Yes,Yes,No,Yes,49.35,3321.35,No,DSL,"Bank transfer (automatic)","One year",2,Yes,3,49.35,3321.35,"2016-06-21 18:07:34",No,"No phone service",1,Yes,No,Yes,Yes,Yes,No,NULL
5158-RIVOP,3,4,3,Female,0,Yes,Yes,11,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,20.9,202.3,No,None,"Credit card (automatic)","Two year",3,No,4,20.9,202.3,"2021-02-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
5572-ZDXHY,1,2,2,Female,0,No,No,22,Yes,No,No,Yes,No,No,No,Yes,Yes,84.3,1855.65,Yes,"Fiber optic","Mailed check",Month-to-month,1,Yes,2,84.3,1855.65,"2020-03-21 18:07:34",Yes,No,2,No,Yes,No,No,No,Yes,2022-01-31
5590-BYNII,1,1,2,Male,0,No,No,22,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,100.75,2095,Yes,"Fiber optic","Electronic check",Month-to-month,1,Yes,1,100.75,2095,"2020-03-21 18:07:34",Yes,Yes,2,Yes,No,No,No,Yes,Yes,2022-01-31
5766-FTRTS,3,2,1,Male,0,Yes,No,72,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,84.45,6033.1,No,DSL,"Mailed check","Two year",3,No,2,84.45,6033.1,"2016-01-21 18:07:34",Yes,No,1,Yes,Yes,Yes,Yes,Yes,Yes,NULL
5945-AZYHT,2,1,2,Male,0,Yes,No,71,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,109.6,7854.15,No,"Fiber optic","Electronic check","One year",2,Yes,1,109.6,7854.15,"2016-02-21 18:07:34",Yes,Yes,2,Yes,Yes,Yes,No,Yes,Yes,NULL
6202-DYYFX,2,4,2,Female,0,No,No,22,Yes,Yes,No,No,No,No,No,No,Yes,76,1783.6,No,"Fiber optic","Credit card (automatic)","One year",2,Yes,4,76,1783.6,"2020-03-21 18:07:34",Yes,Yes,2,No,No,No,No,No,No,NULL
6207-WIOLX,1,4,1,Female,0,Yes,Yes,25,No,"No phone service",Yes,Yes,Yes,No,Yes,Yes,Yes,58.6,1502.65,Yes,DSL,"Credit card (automatic)",Month-to-month,1,Yes,4,58.6,1502.65,"2019-12-21 18:07:34",No,"No phone service",1,Yes,Yes,Yes,No,Yes,Yes,2022-01-31
6789-HJBWG,1,1,1,Female,0,No,No,12,Yes,No,No,Yes,No,No,No,No,Yes,49.4,611.65,No,DSL,"Electronic check",Month-to-month,1,Yes,1,49.4,611.65,"2021-01-21 18:07:34",Yes,No,1,No,Yes,No,No,No,No,NULL
7010-BRBUU,3,4,3,Male,0,Yes,Yes,72,Yes,Yes,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,24.1,1734.65,No,None,"Credit card (automatic)","Two year",3,No,4,24.1,1734.65,"2016-01-21 18:07:34",Yes,Yes,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
7302-ZHMHP,1,2,3,Female,0,No,No,1,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,19.15,19.15,No,None,"Mailed check",Month-to-month,1,No,2,19.15,19.15,"2021-12-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
7654-YWJUF,2,3,2,Male,0,Yes,No,43,Yes,No,Yes,No,Yes,Yes,No,No,Yes,84.25,3539.25,No,"Fiber optic","Bank transfer (automatic)","One year",2,Yes,3,84.25,3539.25,"2018-06-21 18:07:34",Yes,No,2,Yes,No,Yes,Yes,No,No,NULL
7758-XKCBS,1,1,1,Male,0,No,No,15,No,"No phone service",No,No,No,Yes,No,No,Yes,29.7,438.25,Yes,DSL,"Electronic check",Month-to-month,1,Yes,1,29.7,438.25,"2020-10-21 18:07:34",No,"No phone service",1,No,No,No,Yes,No,No,2022-01-31
7874-ECPQJ,1,3,3,Female,0,No,Yes,4,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Yes,20.05,85.5,No,None,"Bank transfer (automatic)",Month-to-month,1,Yes,3,20.05,85.5,"2021-09-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
8144-DGHXP,3,1,1,Female,0,No,No,54,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,80.6,4299.95,No,DSL,"Electronic check","Two year",3,No,1,80.6,4299.95,"2017-07-21 18:07:34",Yes,No,1,Yes,No,Yes,Yes,Yes,Yes,NULL
8350-NYMVI,1,3,1,Female,0,No,No,39,No,"No phone service",No,Yes,Yes,Yes,No,No,No,41.1,1597.05,No,DSL,"Bank transfer (automatic)",Month-to-month,1,No,3,41.1,1597.05,"2018-10-21 18:07:34",No,"No phone service",1,No,Yes,Yes,Yes,No,No,NULL
8356-WUAOJ,1,1,1,Female,0,Yes,No,1,Yes,No,No,No,No,No,No,No,Yes,45,45,No,DSL,"Electronic check",Month-to-month,1,Yes,1,45,45,"2021-12-21 18:07:34",Yes,No,1,No,No,No,No,No,No,NULL
9530-GRMJG,3,1,1,Male,0,Yes,Yes,70,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,84.1,5979.7,No,DSL,"Electronic check","Two year",3,Yes,1,84.1,5979.7,"2016-03-21 18:07:34",Yes,Yes,1,No,Yes,Yes,Yes,Yes,Yes,NULL
9787-XVQIU,1,1,2,Male,0,No,No,1,Yes,Yes,No,No,No,No,No,No,Yes,75.3,75.3,Yes,"Fiber optic","Electronic check",Month-to-month,1,Yes,1,75.3,75.3,"2021-12-21 18:07:34",Yes,Yes,2,No,No,No,No,No,No,2022-01-31
9851-QXEEQ,1,1,2,Male,0,No,No,41,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,104.7,4346.4,Yes,"Fiber optic","Electronic check",Month-to-month,1,Yes,1,104.7,4346.4,"2018-08-21 18:07:34",Yes,Yes,2,No,Yes,Yes,No,Yes,Yes,2022-01-31
9919-YLNNG,1,3,2,Female,0,No,No,42,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,103.8,4327.5,No,"Fiber optic","Bank transfer (automatic)",Month-to-month,1,Yes,3,103.8,4327.5,"2018-07-21 18:07:34",Yes,No,2,No,Yes,Yes,Yes,Yes,Yes,NULL
9959-WOFKT,3,3,2,Male,0,No,Yes,71,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,106.7,7382.25,No,"Fiber optic","Bank transfer (automatic)","Two year",3,No,3,106.7,7382.25,"2016-02-21 18:07:34",Yes,Yes,2,Yes,No,Yes,No,Yes,Yes,NULL
1052-QJIBV,3,4,3,Female,0,Yes,Yes,71,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,19.9,1397.3,No,None,"Credit card (automatic)","Two year",3,No,4,19.9,1397.3,"2016-02-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
1098-TDVUQ,1,3,3,Female,0,No,No,1,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Yes,19.25,19.25,No,None,"Bank transfer (automatic)",Month-to-month,1,Yes,3,19.25,19.25,"2021-12-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
1142-IHLOO,2,4,2,Female,0,No,No,51,Yes,No,No,No,No,No,Yes,Yes,No,87.55,4475.9,No,"Fiber optic","Credit card (automatic)","One year",2,No,4,87.55,4475.9,"2017-10-21 18:07:34",Yes,No,2,No,No,No,No,Yes,Yes,NULL
1236-WFCDV,1,4,2,Male,1,No,No,14,Yes,No,No,No,No,No,Yes,Yes,No,90.45,1266.1,Yes,"Fiber optic","Credit card (automatic)",Month-to-month,1,No,4,90.45,1266.1,"2020-11-21 18:07:34",Yes,No,2,No,No,No,No,Yes,Yes,2022-01-31
1342-JPNKI,1,3,2,Male,0,No,No,10,Yes,Yes,No,No,No,No,Yes,No,Yes,86.05,834.1,Yes,"Fiber optic","Bank transfer (automatic)",Month-to-month,1,Yes,3,86.05,834.1,"2021-03-21 18:07:34",Yes,Yes,2,No,No,No,No,Yes,No,2022-01-31
1406-PUQVY,1,1,1,Male,0,No,Yes,1,Yes,No,No,Yes,No,No,No,No,Yes,49.9,49.9,No,DSL,"Electronic check",Month-to-month,1,Yes,1,49.9,49.9,"2021-12-21 18:07:34",Yes,No,1,No,Yes,No,No,No,No,NULL
1768-HNVGJ,1,1,1,Female,1,No,No,45,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,70.05,3062.45,No,DSL,"Electronic check",Month-to-month,1,Yes,1,70.05,3062.45,"2018-04-21 18:07:34",Yes,Yes,1,Yes,No,No,Yes,No,Yes,NULL
1862-QRWPE,3,3,3,Female,0,Yes,Yes,48,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,20.65,1057,No,None,"Bank transfer (automatic)","Two year",3,No,3,20.65,1057,"2018-01-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
1950-KSVVJ,2,2,2,Female,0,Yes,No,45,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,113.3,5032.25,No,"Fiber optic","Mailed check","One year",2,No,2,113.3,5032.25,"2018-04-21 18:07:34",Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,Yes,NULL
2284-VFLKH,2,4,2,Male,0,Yes,No,49,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,99.25,4920.8,No,"Fiber optic","Credit card (automatic)","One year",2,Yes,4,99.25,4920.8,"2017-12-21 18:07:34",Yes,No,2,No,No,Yes,Yes,Yes,Yes,NULL
2347-WKKAE,1,1,2,Male,0,Yes,No,42,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,94.4,4014.6,No,"Fiber optic","Electronic check",Month-to-month,1,Yes,1,94.4,4014.6,"2018-07-21 18:07:34",Yes,Yes,2,Yes,No,Yes,No,No,Yes,NULL
2485-ITVKB,1,1,1,Female,0,Yes,No,2,No,"No phone service",No,No,No,No,No,Yes,Yes,35.1,68.75,Yes,DSL,"Electronic check",Month-to-month,1,Yes,1,35.1,68.75,"2021-11-21 18:07:34",No,"No phone service",1,No,No,No,No,No,Yes,2022-01-31
2607-DHDAK,3,4,3,Male,0,Yes,Yes,72,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Yes,19.8,1414.65,No,None,"Credit card (automatic)","Two year",3,Yes,4,19.8,1414.65,"2016-01-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
2709-UQGNP,1,2,1,Male,0,No,No,10,Yes,No,Yes,No,No,No,No,No,Yes,51.65,524.5,No,DSL,"Mailed check",Month-to-month,1,Yes,2,51.65,524.5,"2021-03-21 18:07:34",Yes,No,1,Yes,No,No,No,No,No,NULL
2845-AFFTX,1,1,2,Male,1,Yes,No,41,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,99.8,4259.3,Yes,"Fiber optic","Electronic check",Month-to-month,1,Yes,1,99.8,4259.3,"2018-08-21 18:07:34",Yes,Yes,2,No,No,Yes,No,Yes,Yes,2022-01-31
2903-YYTBW,1,1,1,Male,0,Yes,Yes,1,Yes,No,No,No,No,No,No,No,No,44.55,44.55,No,DSL,"Electronic check",Month-to-month,1,No,1,44.55,44.55,"2021-12-21 18:07:34",Yes,No,1,No,No,No,No,No,No,NULL
2908-WGAXL,3,4,3,Female,0,Yes,Yes,56,Yes,Yes,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Yes,24.95,1468.9,No,None,"Credit card (automatic)","Two year",3,Yes,4,24.95,1468.9,"2017-05-21 18:07:34",Yes,Yes,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",NULL
